-3409582,302,302
125643565,302,302
127333863,302,302
145092617,302,302
34986504,302,302
13893178,302,302
78775173,302,302
95473317,302,302
63497463,302,302
54189504,302,302
10353691,302,302
-679067,302,302
106498742,302,302
51518145,302,302
126061634,302,302
-28146,302,302
42034955,302,302
35057531,302,302
78291313,302,302
32265906,302,302
-605803,302,302
418104228,302,302
28399492,302,302
142168641,302,302
133723363,302,302
585060,302,302
4609362893,302,302
63016605,302,302
23165726,302,302
121779806,302,302
11562644,302,302
141039657,302,302
89754782,302,302
46401293,302,302
114158375,302,302
560895,302,302
52465822,302,302
45047001,302,302
170905956,302,302
45448518,302,302
-656788,302,302
48982907,302,302
111670279,302,302
34442999,302,302
144208985,302,302
-438673,302,302
135708323,302,302
10479336,302,302
37321227,302,302
9082021,302,302
473384,302,302
65199145,302,302
117248433,302,302
123414092,302,302
-1351036300,302,302
-1207416,302,302
142786178,302,302
37229317,302,302
71790486,302,302
103619674,302,302
720273,302,302
13577914,302,302
66901038,302,302
27265270,302,302
-426800,302,302
437905,302,302
62190452,302,302
107574367,302,302
62351297,302,302
119909526,302,302
-6573741,302,302
33497627,302,302
181834302,302,302
-6798281,302,302
19494938,302,302
5893557,302,302
130600271,302,302
15514613,302,302
79111179,302,302
15010708,302,302
9209970,302,302
29256305,302,302
7881939,302,302
61433722,302,302
-31113455,302,302
-475898,302,302
6183329,302,302
42105216,302,302
43691382,302,302
78178170,302,302
470451,302,302
68273838,302,302
46383554,302,302
136046424,302,302
58664096,302,302
337962,302,302
59563442,302,302
83566076,302,302
98064219,302,302
98506593,302,302
-22535478,302,302
87335131,302,302
124291648,302,302
74549636,302,302
83636755,302,302
-23327,302,302
31285473,302,302
29040705,302,302
5308147,302,302
42321934,302,302
499924,302,302
148474891,302,302
48427807,302,302
78533173,302,302
-27825677,302,302
-485676,302,302
-15085857,302,302
16231883,302,302
104075668,302,302
89513830,302,302
457015043,302,302
30263836,302,302
139084730,302,302
10163374,302,302
40539514,302,302
-509981,302,302
61376312,302,302
6042249,302,302
85295417,302,302
10535348,302,302
-457251,302,302
58688820,302,302
54695853,302,302
160214303,302,302
17015013,302,302
-435042,302,302
11899279,302,302
922531936,302,302
19458131,302,302
96554110,302,302
8669748,302,302
154844905,302,302
23889421,302,302
47754398,302,302
-501111,302,302
-445797,302,302
91594332,302,302
53043479,302,302
334377867,302,302
129691915,302,302
-25702,302,302
21859205,302,302
116550998,302,302
7279558,302,302
147591818,302,302
-439860,302,302
120963361,302,302
45470029,302,302
85299327,302,302
131795256,302,302
-556076,302,302
18135757,302,302
114704953,302,302
49680760,302,302
44274417,302,302
-32476,302,302
88684115,302,302
4201931,302,302
6110274,302,302
55575854,302,302
-588553,302,302
37657095,302,302
1942147,302,302
328394,302,302
99954753,302,302
795562,302,302
88466560,302,302
12339628,302,302
66582491,302,302
96020803,302,302
434692,302,302
84989022,302,302
460533,302,302
46776760,302,302
115355106,302,302
-17562219,302,302
47265719,302,302
113663061,302,302
20148582,302,302
44962842,302,302
433435,302,302
9953361,302,302
80767676,302,302
80397307,302,302
76104862,302,302
5433164,302,302
2418746339,302,302
155538219,302,302
37265634,302,302
46197636,302,302
-432666,302,302
60021741,302,302
100091083,302,302
116861512,302,302
22896069,302,302
-23397,302,302
35791284,302,302
92924738,302,302
45962900,302,302
12258682,302,302
-463397,302,302
8070230,302,302
31014769,302,302
38760936,302,302
13960435,302,302
-1047550,302,302
34953608,302,302
137238965,302,302
106896628,302,302
52475041,302,302
468705,302,302
101285438,302,302
-11847736,302,302
196051962,302,302
34841233,302,302
-25135809,302,302
10893285,302,302
174808897,302,302
77468163,302,302
86224236,302,302
-13509190,302,302
94340212,302,302
66417666,302,302
75720874,302,302
4978985,302,302
449638,302,302
25358533,302,302
26524253,302,302
63682053,302,302
47919014,302,302
-17802194,302,302
24134005,302,302
83982330,302,302
119477138,302,302
60698712,302,302
-21841186,302,302
49767852,302,302
64091182,302,302
34826566,302,302
31438007,302,302
3541372,302,302
-6696522,302,302
487283,302,302
132779389,302,302
88297264,302,302
-505931,302,302
145884617,302,302
134146532,302,302
129346759,302,302
51636316,302,302
-6352484,302,302
-36137836,302,302
32148014,302,302
98626721,302,302
45171597,302,302
-24304,302,302
43912149,302,302
79174177,302,302
108724094,302,302
29178292,302,302
-4744598,302,302
63429855,302,302
31329055,302,302
114706839,302,302
146615646,302,302
8751253,302,302
122584307,302,302
82888476,302,302
65054992,302,302
32021043,302,302
24724,302,302
29984960,302,302
57162648,302,302
137900571,302,302
90059989,302,302
-492731,302,302
88858579,302,302
76710036,302,302
17965274,302,302
72095692,302,302
-25282,302,302
-403124,302,302
117688293,302,302
48469992,302,302
61291804,302,302
