-17854980908,200,200
-109560305,200,200
-83819670,200,200
1221224398,200,200
-11578358,200,200
-268655191,200,200
221938565,200,200
-274303814,200,200
-137655078,200,200
90733958,200,200
-81934862,200,200
9738041,200,200
137123098,200,200
239546391,200,200
73602030,200,200
360140920,200,200
-3596048669,200,200
19365934337,200,200
-7626057914,200,200
8599279,200,200
-361881365,200,200
14535928,200,200
-234979539,200,200
-438846951,200,200
-47108575,200,200
-539629882,200,200
46330195,200,200
-16640734,200,200
-45816164,200,200
-1582389610,200,200
-4667608500,200,200
-1783916850,200,200
96847165,200,200
-3787308332,200,200
325629058,200,200
14987311,200,200
55664203,200,200
32927302,200,200
73253102,200,200
-105684812,200,200
18990475,200,200
-39140942,200,200
-6312884,200,200
127775750,200,200
255198172,200,200
-24351281,200,200
53122888,200,200
44323934,200,200
-22193325,200,200
-30261949,200,200
-124854289,200,200
3664042584,200,200
115421245,200,200
140169017,200,200
1099381526,200,200
